rec_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-562-org,   ind, f, , 19350422, , alexandra, jinen, vic, woodend, 5116, , cuscaden crescent, penny green, 618 98714240, 5574296, 8, NoRole
rec-949-org,   usa, f, 33, 19840918, , taalia, riggs, sa, coonawarra, 2622, 185, charlton crescent, , 7 06783091, 4476024, 3, NoRole
rec-669-org,   usa, f, 23, 19941006, , brielle, rios, wa, pelican point, 4005, 81, scarlett street, , 04 80142061, 7324811, 6, NoRole
rec-734-org,   usa, , 32, 19850724, , carly, aguilar, nsw, argoon, 2660, 22, bunya close, , 612 13042025, 2060030, 9, NoRole
rec-197-org,   iri, f, 12, , , samantha, ohannigan, vic, korumburra, 4157, 29, harrison street, , 8 34957135, 5551915, 6, NoRole
rec-821-org,   dan, , 30, 19870812, , taalia, piechnik, nsw, burraneer, 2390, 84, kitchener street, , , 8879003, 9, NoRole
rec-251-dup-4, dan, f, 26, 19910121, , josnay, goldbaek, vic, arthurs creek, 6065, 1402, augustus close, , 08 74686360, 2756481, 1, NoRole
rec-83-org,   spa, f, 29, 19880414, , jessica, sebrian, qld, drewvale, 2646, 49, albermarle place, , 613 90839968, 6224515, 3, NoRole
rec-881-org,   , , 27, , , abigail, cicconi, vic, indented head, 3109, 6, berrell street, narellan court, 8 93536741, 5304983, 0, NoRole
rec-819-org,   dut, f, 24, 19930105, dr, abby, abramsen, vic, bet bet, 3878, 11, fullagar crescent, cashbar, 8 10390089, 5927104, 9, NoRole
rec-844-org,   usa, f, , 19630410, , liam, slater, vic, halls gap, 2795, 9, la perouse street, strathlea, 618 60506459, 5274386, 5, NoRole
rec-451-org,   ind, f, 23, 19940714, , chloe, chandak, qld, goondi, 4413, 18, ebden street, , 613 37917307, 7454236, 0, NoRole
rec-660-org,   usa, f, 24, 19930330, dr, monique, roberts, nsw, murringo, 6430, 84, mccormack street, , 03 16173474, 5008318, 7, NoRole
rec-239-org,   unk, f, 36, 19810914, , jade, strazzari, , paddington, 4655, 70, melrose drive, bunga, 08 56174086, 5957929, 6, NoRole
rec-852-org,   usa, m, 30, 19871029, ms, william, knox, tas, sandfly, 2790, 458, moulden court, , 07 99747278, 9434491, 0, NoRole
rec-613-org,   eng, , 23, 19940907, mr, mason, jamison, qld, diamantina lakes, 2259, 14, kitchener street, magpie downs, 03 20759108, 8916849, 1, NoRole
rec-80-org,   eng, f, , 19800912, , patrick, danniel, qld, west point, 7000, 50, henty street, georgedale, 613 37882474, 2892545, 9, NoRole
rec-138-org,   abo, , , 19680812, , kayden, marika, wa, miling, 4110, 22, bambridge street, , 8 18706244, 1658622, 0, NoRole
rec-0-org,   eng, f, 35, 19820728, mr, kenneth, ryder, nsw, ermington, 2008, 26, hicks street, , 02 69993992, 9864943, 6, NoRole
rec-732-org,   ind, f, 27, 19900827, , ethan, manjunath, , stanmore, 6056, 31, mckillop circuit, , 03 28526750, 9965665, 9, NoRole
rec-615-org,   nor, , 30, 19870125, , jessica, helland, vic, nilma, 4034, 6, o'hara close, naranda, 04 19893860, 8650186, 7, NoRole
rec-550-org,   unk, f, 30, 19870218, hon, dimitri, sclater, qld, geebung, 2136, 306, palmer street, , 3 62476374, 4600561, 3, NoRole
rec-72-org,   usa, f, 26, 19910531, ms, xepheren, sargent, nsw, mullengudgery, 5253, , poynton street, sheep station, 02 17569670, 3657494, 2, NoRole
rec-820-org,   ind, m, 29, 19880214, , gabriel, swaminathan, , mooloolaba, 3840, 32, marcus clarke street, , 03 33893103, 7896828, 5, NoRole
rec-553-org,   ser, m, 24, 19930313, , alana, tupajic, qld, airlie beach, 2283, 18, glossop crescent, banksia village, 03 57096267, 9714263, 2, NoRole
rec-522-org,   eng, f, 29, 19881223, , joshua, harden, qld, coorada, 3802, 209, kurrama close, , 3 42321555, 4072371, 5, NoRole
rec-612-org,   eng, f, 40, , ms, isabelle, yong, vic, lara, 2250, 27, evergood close, carrington retrmnt vlge, 08 13815506, 1710009, 1, NoRole
rec-974-org,   jew, m, 24, 19930731, , harriet, harzahav, nsw, mount hutton, 4806, 23, dexter street, , 02 02513335, 9247611, 0, NoRole
rec-400-org,   unk, , 24, 19930414, ms, harrison, aarnoudse, vic, weatherboard, 3860, 69, skinner street, eden park, 8 41109387, 1848732, 8, NoRole
rec-810-dup-5, eng, , 32, 19850807, tr, , cklaahkjon, , kapertee, 4849, 17, tunoon stttreet, central coast fair, 03 21659119, 2649907, 4, NoRole
rec-385-org,   eng, , , 19930615, mr, jacob, newell, qld, doongul, 2170, 10, fossey street, , 613 16802871, 3202223, 4, NoRole
rec-520-org,   ser, , 30, 19870527, ms, patrick, georgevic, , woollahra, 2147, 97, wilkinson street, , 04 83700998, 6072538, 6, NoRole
rec-386-org,   eng, f, 22, 19950716, ms, william, proudfoot, nsw, ashfield, 2030, 36, moodie street, , , 8457017, 3, NoRole
rec-317-org,   usa, m, , 19910211, ms, tanyshah, andrews, , erskine, 7006, 1, cobbadah street, , , 4714507, 3, NoRole
rec-67-org,   usa, f, , 19421013, , sophie, baldwin, qld, cairns, 2603, 2, cockcroft avenue, , 3 09791688, 1095870, 9, NoRole
rec-190-org,   rom, f, 33, 19840612, , zara, milea, nsw, tuncester, , 75, cockcroft avenue, , 612 45705484, 9065455, 1, NoRole
rec-505-org,   usa, f, 27, 19900708, , lachlan, , qld, sanctuary cove, 4860, 47, chuculba crescent, , 03 23664950, 3509209, 1, NoRole
rec-937-org,   eng, m, 23, 19940308, , kiria, brownlow, , broken hill, 2337, 31, sherbrooke street, , 02 11345514, 4190763, 6, NoRole
rec-131-org,   pol, f, , 19410425, , lushia, draczynski, qld, wongabel, 2234, 53, john cleland crescent, merrydale, 3 11377908, 3844388, 5, NoRole
rec-430-org,   usa, f, , 19101003, ms, joshua, villarreal, wa, muchea, 3216, 63, hanlon crescent, belvedere, 08 87147681, 9708429, 1, NoRole
rec-103-org,   eng, f, 23, 19940129, ms, madison, newell, , taringa, 6055, 19, revell close, professional centre, 02 79242840, 5693004, 9, NoRole
rec-419-org,   hun, f, , 19881023, , jackson, kosos, vic, majorca, 4879, , story place, , 8 05317042, 4279514, 0, NoRole
rec-387-org,   usa, f, , , , kylee, hopkins, nsw, bowen mountain, 3930, 1, stubbs crescent, ponderosa, 612 05470554, 1539921, 8, NoRole
rec-518-org,   ina, , , 19970831, dr, robert, siregar, vic, windsor, 3109, , eyre street, john flynn medical centre, 8 31566429, 5738709, 2, NoRole
rec-296-org,   eng, f, 24, 19930101, , brianna, nathanson, nsw, rothbury, 3000, 8, de smet place, , 2 92788524, 5448354, 3, NoRole
rec-241-org,   eng, f, 22, 19950912, , mia, abramson, nsw, willoughby east, 2750, 27, wells garden, glenlee, 2 77439641, 1764736, 9, NoRole
rec-542-org,   unk, f, 22, 19950619, ms, daniella, strangway, nsw, riverstone, 2486, 19, , warwillah, 612 34552396, 1659654, 4, NoRole
rec-102-org,   ind, f, 41, 19760421, ms, liam, darisipudi, vic, lake rowan, 3810, 4, yalga close, corella, 08 83413269, 8363513, 6, NoRole
rec-481-org,   unk, m, , 19140507, , sophie, streckfuss, nsw, lowesdale, 2680, 548, shakespeare crescent, mlc centre, 04 91990186, 9301601, 5, NoRole
rec-153-org,   usa, , , 19480220, ms, jessica, , qld, cowan, 4035, 10, payne place, , 3 55053595, 2418889, 2, NoRole
rec-122-org,   , , , 19530710, , rhys, novak, nsw, tintenbar, 3196, 53, bow place, lazee m, 612 53439294, 2716880, 6, NoRole
rec-79-org,   , f, 27, 19900415, ms, bianca, wuchatsch, qld, hamilton island, 2420, 11, joyner place, , 3 98693616, 2009983, 5, NoRole
rec-316-org,   fre, , 26, 19910210, , flynn, soulary, nsw, dignams creek, 4217, 9, jabanungga avenue, parish lorne, 612 84392040, 3404522, 9, NoRole
rec-323-org,   , , 35, 19820205, , julia, coopman-dewis, vic, edithvale, 3564, 5, evelyn owen crescent, cathederal place, 618 95835646, 6753737, 3, NoRole
rec-391-org,   usa, f, 40, 19770220, dr, jacob, merrill, tas, havenview, 2650, 127, narryer close, , , 3226519, 6, NoRole
rec-421-org,   chi, f, 37, , , , lopan, nsw, meroo meadow, 2750, 15, morrison street, , 612 40099909, 7579513, 6, NoRole
rec-464-org,   unk, , 27, 19900909, ms, liam, scirri, nsw, fishing point, 4207, 21, ross smith crescent, , 2 60543849, 9597399, 7, NoRole
rec-557-org,   ind, m, 26, 19911102, , claudia, thangaraj, nsw, highfields, 2198, 3, chuculba crescent, pevensey, 612 77339901, 2592806, 3, NoRole
rec-555-dup-0, ger, f, , 19610625, , jaetr, , qld, east rsell, 2620, 23, revell close, the links, 03 59732420, 8806521, 7, NoRole
rec-804-org,   ara, f, 20, 19970617, ms, harry, rasheedah, qld, goovigen, 3550, 27, arndell street, , 03 71499340, 2783316, 2, NoRole
rec-305-org,   por, f, 24, 19930217, , jackson, menezes, wa, xantippe, 3032, 24, pethebridge street, , 8 20921740, 3397902, 1, NoRole
rec-460-org,   ind, f, , 19890225, , oliver, yavatkar, vic, winton, 4740, 32, nardoo crescent, , 8 03521562, 4583163, 4, NoRole
rec-438-org,   eng, f, 29, 19880220, pfc, makenzi, earlson, qld, captain creek, 3083, 33, crozier circuit, , 03 18265757, 7533589, 4, NoRole
rec-545-org,   usa, , 30, 19870926, ms, cameron, adams, tas, conara, 4280, 40, muirhead place, , 7 15997777, 3720983, 7, NoRole
rec-485-org,   pak, f, 29, 19881026, , jack, , nsw, yagoona, 4800, 30, barrallier street, stapleton station, 02 50031880, 6142794, 1, NoRole
rec-349-org,   ind, f, 35, , ms, keegan, sawlani, nsw, yanderra, 2906, 6, marchant circuit, uc-dai-loi, 2 05954090, 5175668, 8, NoRole
rec-402-org,   usa, f, 23, 19940618, ms, madison, kennedy, nsw, deua river valley, 2345, 51, vasey crescent, , 612 05119680, 2208854, 8, NoRole
rec-736-org,   chi, f, 29, 19880108, ms, casey, dung, vic, swan hill, 2711, 17, abercrombie circuit, , 8 65514051, 5453221, 4, NoRole
rec-30-org,   eng, , 34, 19830406, , angie, kevinson, qld, edens landing, 2720, 20, reibey place, , 04 30832986, 5336825, 7, NoRole
rec-823-org,   eng, , 34, 19830609, hon, georgia, fairbairn, vic, branxholme, 2580, 3, sharp place, , 618 87039451, 3215976, 5, NoRole
rec-658-org,   pak, m, 43, 19740316, mr, joshua, malekhel, nsw, loftus, 3132, 98, , murray vale u p a, 612 41357282, 7502827, 9, NoRole
rec-513-org,   chi, f, 35, 19821209, mr, prudence, in, qld, doctor creek, 6054, 4, delprat circuit, landraff, 03 04027673, 4955622, 6, NoRole
rec-527-org,   pak, , 35, 19820628, mr, blake, muhammad, qld, umina beach, 2020, 13, new south wales crescent, balandry, 03 93506935, 6927977, 1, NoRole
rec-492-org,   ind, f, , 19140325, , larissa, vazirani, , st clair, 2250, 25, hackett garden, , 02 32328037, 2227089, 3, NoRole
rec-710-org,   usa, f, 25, 19920418, ms, lachlan, oneal, , tennant creek, 4122, 443, haly place, , , 8939966, 0, NoRole
rec-614-org,   usa, , 35, 19820317, , william, holt, act, deakin, 2085, 18, paul coe crescent, , 2 96532742, 9225229, 3, NoRole
rec-627-org,   usa, f, 30, 19870106, pfc, maria, avery, nsw, baerami creek, 4118, 2, parliament hse, , 612 65665382, 9577809, 7, NoRole
rec-258-org,   unk, m, 36, 19810326, ms, benjamin, , nsw, bolong, 2205, 14, colebatch place, , 612 74431771, 6462730, 8, NoRole
rec-247-org,   usa, f, 27, 19900421, , caitlin, flowers, qld, charleville, 2232, 31, pinkerton circuit, barra barroo, 613 96179735, 5048516, 4, NoRole
rec-276-org,   usa, , 12, , , jemma, booker, , yarrawonga, 3933, 4, rechner place, willandra, 08 85497433, 1600128, 8, NoRole
rec-767-org,   usa, , , 19950608, mr, molly, collier, qld, rubyvale, 3786, 16, nunan crescent, erinundra, 02 33872584, 8729730, 6, NoRole
rec-43-org,   unk, , 36, 19810817, dr, ellen, scofield, nsw, croppa creek, 3214, 5, balfour crescent, , 612 36771297, 3157294, 2, NoRole
rec-60-org,   fre, m, 36, 19810824, , blake, camelot, nsw, fairy hill, 5152, 7, , australia fair medical west centre, 02 19947062, 6294609, 7, NoRole
rec-26-org,   nor, f, 31, 19861108, , brandon, kvarme, wa, west island (cocos (keeling) islands), 3198, 19, o'sullivan street, broome vacation village, 08 33931255, 6745481, 6, NoRole
rec-97-org,   ind, , 23, 19941208, , shaun, mahmi, vic, holmesglen, 4214, 15, caffyn place, , 618 19036114, 3309655, 0, NoRole
rec-500-org,   chi, f, 43, 19740128, , adam, lui, nsw, orange, 3133, 398, o'shanassy street, , 02 84312949, 9424084, 1, NoRole
rec-879-org,   unk, f, 25, 19921115, mr, kyle, scjum, vic, noorat, 4218, 111, jauncey court, winterwood, 04 02295583, 9363838, 5, NoRole
rec-854-org,   eng, f, , 19281026, , jackson, winterbottom, qld, birtinya, 2146, 5, blackman crescent, , 3 54325125, 8649274, 6, NoRole
rec-665-org,   chi, f, , , , jade, syung, nsw, brooklet, 6312, 8, goodenia street, poverty hill, 2 46224343, 9519790, 8, NoRole
rec-895-org,   usa, f, 20, 19970928, ms, kristen, kim, vic, altona, 6152, 63, clode crescent, , 618 93444481, 6585495, 9, NoRole
rec-516-org,   usa, , , 19760902, ms, catherine, rasmussen, nsw, beverly hills, 2283, 41, hannah place, , 2 33421755, 1990979, 4, NoRole
rec-472-org,   chi, , , 19571006, , raquel, chiou, qld, silver spur, 5343, 10, jardine street, , , 2290590, 6, NoRole
rec-564-org,   usa, m, 34, 19831024, , clodagh, morton, nsw, upper rouchel, 2535, 48, hackett garden, , 02 84322406, 2799443, 0, NoRole
rec-702-org,   eng, f, , 19700907, ms, connor, statham, vic, glenmore, 2034, 24, kitchener street, , 618 51361235, 8323422, 1, NoRole
rec-561-org,   unk, f, 26, , , maddison, aaberg, nsw, hinton, 2036, 12, torrens street, , 02 23846359, 4983079, 7, NoRole
rec-829-org,   chi, f, , 19360408, , james, gang, qld, , 6105, 46, baldwin drive, , 03 65798039, 8479207, 5, NoRole
rec-600-org,   unk, f, , 19930215, ms, noah, aaron, , armidale, 2287, 18, wallaby place, , 02 54657469, 3241684, 3, NoRole
rec-73-dup-2, eng, m, 37, 19800313, , baily, christopherson, nstw, gymea bay, 3175, 11, hikgins crescent, , 2 57979035, 4952767, 0, NoRole
rec-154-org,   jew, f, , 19190525, , paige, sharot, qld, guanaba, 4883, 47, finey close, , 3 10564716, 5876587, 7, NoRole
rec-411-org,   chi, f, 12, 20050504, ms, mia, yow, nsw, holsworthy, 2793, 40, goodchild street, ruglen, 02 92449551, 5749879, 0, NoRole
rec-174-org,   eng, , 9, 20081026, , abbey, triggs, nsw, baan baa, 2650, 15, ruthven street, , 612 83521203, 1557629, 4, NoRole
rec-795-org,   ina, f, 38, 19790707, pfc, molly, hartono, vic, alma, 2333, 42, grimshaw street, , 08 52133893, 5831402, 8, NoRole
rec-591-org,   chi, f, 27, 19901001, mr, taylah, shao, vic, longwarry, 2195, 39, jackie howe crescent, , 07 00859922, 3235528, 9, NoRole
rec-407-org,   chi, f, 32, , dr, chelsea, dee, , benowa, 3434, 3, callaghan street, , 04 37857606, 6646072, 2, NoRole
rec-151-org,   eng, , , 19580423, , benjamin, jamison, , roxburgh park, 3959, 39, dash crescent, ulah, 02 03176375, 7724852, 7, NoRole
rec-309-org,   unk, f, 28, 19890819, , mikhayla, strampher, nsw, bonnyrigg heights, 4035, 21, lindsay street, , 02 90756618, 2552437, 1, NoRole
rec-958-org,   unk, f, 22, , , ashleigh, scopel, sa, eden valley, 6025, 44, quick street, karobean, 617 98183937, 5775591, 7, NoRole
rec-177-org,   fre, f, 28, 19890219, mr, joanna, harnoncourt, vic, yaapeet, 3496, 16, lindrum crescent, west park, 08 56640267, 8811303, 7, NoRole
rec-553-dup-4, ser, m, 2 , 19930313, , alana, tupajic, qld, airlie b  ach, 2283, &, glossop c rescent, banksia  illage, 03 5709G267, 9714263, 2, NoRole
rec-115-org,   unk, , , 19450612, ms, brigette, scirri, , tathra, 4105, 25, bingley crescent, unt 2, 07 63356963, 3643744, 0, NoRole
rec-346-org,   chi, f, 39, 19780520, , brooke, shou, vic, bairnsdale, 4455, 68, noble close, kilkarlen, 08 04411247, 3206756, 4, NoRole
rec-98-org,   usa, f, 21, , ms, andie, pitts, qld, mingela, 2077, 426, pindari crescent, , 613 48590439, 5827063, 7, NoRole
rec-635-org,   unk, , 41, 19760112, , larissa, scjum, sa, agery, 5290, 1, chalker circuit, , 07 24244134, 9092916, 8, NoRole
rec-762-org,   eng, f, 26, 19911231, hon, jacob, jamison, nsw, thornlie, 4161, 14, rouse place, , 02 10624248, 7357658, 7, NoRole
rec-749-org,   eng, m, 35, 19821104, , , isaacson, qld, bardon, 2291, 10, hopetoun circuit, , 3 69575046, 8517578, 5, NoRole
rec-212-org,   iri, , 21, 19960122, hon, emma, kilduff, nsw, laggan, 6147, 7, macquarie street, , 612 99171084, 9768674, 8, NoRole
rec-423-org,   ind, m, , 19330521, , deakin, , sa, wool bay, 4725, 14, learmonth drive, , 07 92424515, 9444448, 0, NoRole
rec-752-org,   , f, 35, 19820913, , robin, uteza, nt, elliott, 4605, 8, oxley street, , 613 46591504, 4794966, 0, NoRole
rec-995-org,   usa, , 29, 19880505, , monique, prince, qld, moraby, 2560, 75, lawrence wackett crescent, , 03 64067863, 4412076, 1, NoRole
rec-211-org,   usa, , 29, 19880419, , giorgia, finley, nsw, wambool, 4508, 2, beagle street, , 612 17671946, 1845710, 6, NoRole
rec-547-org,   ind, f, 12, 20050119, mr, stephanie, yamura, wa, hammond park, 2525, 66, salomons place, , 618 20900484, 7743254, 8, NoRole
rec-843-org,   dan, f, , 19001021, , callie, thomsen, sa, greenwith, 2291, 17, beasley street, , 7 96949607, 2297113, 0, NoRole
rec-642-org,   fin, f, 11, 20060530, , grace, karila, , goonellabah, 5266, 89, parkhill street, lytton, 04 32670650, 1408414, 1, NoRole
rec-62-org,   wel, f, 25, 19920111, , isaac, grono, , point lonsdale, 3825, 27, archdall street, , 07 46675563, 3428340, 8, NoRole
rec-314-org,   eng, f, 8, 20090225, , alexander, hameldon, vic, essendon west, 0812, 5, callister crescent, laurel bank, 08 84823119, 6010104, 0, NoRole
rec-245-org,   usa, f, 25, 19920302, dr, holly, norton, sa, rowland flat, 4702, 573, gardiner street, glenview, 7 31396908, 7472921, 4, NoRole
rec-919-org,   usa, f, 28, 19891217, , ella, noel, tas, bream creek, 2582, 23, harris place, , 617 23150952, 5348003, 5, NoRole
rec-948-org,   usa, f, 23, 19940323, ms, jack, cervantes, sa, burra, 3160, 334, banfield street, minnamurra house, 7 81239121, 7687705, 7, NoRole
rec-372-org,   usa, f, 27, 19901016, , ben, garcia, , alfred cove, 3658, 9, tipiloura street, , 04 79621310, 3036746, 1, NoRole
rec-801-org,   cze, , , 19340611, dr, harry, grago, qld, black duck creek, 3011, 13, dartnell street, , 02 00194175, 9329253, 7, NoRole
rec-548-org,   usa, f, 29, 19881010, , asha, osborne, vic, greensborough, 2061, 11, simpson street, karingal hm, 08 74274595, 3300368, 4, NoRole
rec-879-dup-6, unk, f, 25, 19921115, mr, kyle, scjum, vic, nurad, 4218, 111, zaunkey kort, winderwood, 04 02295583, 9363838, 5, NoRole
rec-705-org,   unk, f, 32, 19850718, , roisin, strawbridge, qld, gin gin, 3199, 3, lambrigg street, lyngae, 3 28172582, 9392765, 1, NoRole
rec-604-org,   afg, m, 32, 19850407, , hayley, prhangi, wa, cascade, 3144, 98, murphy street, , 618 43580637, 4295349, 2, NoRole
rec-370-org,   fre, f, 25, 19920617, mr, , othon, nsw, windeyer, 4655, 65, yanda street, , 08 47647323, 1613854, 1, NoRole
rec-810-org,   eng, , 32, 19850807, dr, , clarkson, , capertee, 4849, 17, dunoon street, central coast fair, 03 21659119, 2649907, 4, NoRole
rec-597-org,   ger, , 29, 19880904, hon, maconal, argerich, nsw, seven hills west, 3186, 28, mawalan street, , 02 27889034, 5232974, 5, NoRole
rec-884-org,   jew, , , 19480706, mr, joshua, shine, nsw, warrawee, 2170, 18, hyndes crescent, , 02 07964364, 7164866, 4, NoRole
rec-489-dup-7, , , 29, 19720129, , kaysey, michwnore, tas, petcheys bay, 2603, 10, fullagar crescent, cranbrook, 07 63928994, 4254945, 7, NoRole
rec-493-org,   usa, f, 33, 19840623, , kydan, sheppard, vic, carranballac, 4510, 52, , st johns terrace, 08 93804557, 2813421, 9, NoRole
rec-738-org,   eng, f, 35, 19821103, , lachlan, , , ballina, 5012, 9, parkhill street, , 08 84897664, 9352607, 3, NoRole
rec-324-org,   eng, f, , 19020109, , arren, kay, nsw, shanes park, 2829, 13, weddin circuit, trewilga, 02 99505329, 5195462, 0, NoRole
rec-85-org,   pol, f, 28, 19891023, , finlay, dzwonicki, nsw, beresfield, 4605, 19, caldwell street, , 612 61629868, 8528327, 6, NoRole
rec-768-org,   chi, , 29, 19881024, , william, pat, nsw, meroo meadow, 3137, 55, wittenoom crescent, , 02 23877676, 7149489, 4, NoRole
rec-35-org,   hun, f, , 19950713, ms, harrison, , sa, one tree hill, 2500, 50, mclachlan crescent, ra 23012, 02 03255444, 3382254, 8, NoRole
rec-36-org,   chi, f, , 19560323, mr, emiily, ouyoung, nsw, hallidays point, 5008, 84, kellermann close, , 2 84161171, 2512693, 1, NoRole
rec-654-org,   ara, , 35, 19821114, , ebony, waajidah, nsw, wamberal, 3691, 4, walker crescent, , , 7885809, 7, NoRole
rec-78-org,   ind, f, , 19391205, pfc, kieren, manavi, qld, pampas, 3500, 19, fyfe place, , 03 00893266, 4196388, 1, NoRole
rec-587-org,   ind, m, 31, 19860401, dr, samuel, mahadeo, vic, koorlong, 2199, 27, nerli place, , 8 57855701, 4451013, 3, NoRole
rec-879-dup-1, unk, f, 25, 19921115, mr, ckyle, jtcstum, vic, nurad, 4218, 111, joncey court, winterwood, 04 02295583, 9363838, 5, NoRole
rec-721-org,   ger, f, 30, 19870716, , oliver, felder, nsw, long jetty, 2487, 8, ranken place, lauriana, 02 69409310, 6400549, 2, NoRole
rec-65-org,   unk, , 36, 19810416, ms, naomi, strawbridge, nsw, burraneer, 4306, 17, delprat circuit, , 02 18652260, 6375969, 0, NoRole
rec-566-org,   eng, , 23, 19941116, , william, carlyle, sa, ormond, 4207, 6, shackleton circuit, timber haven, 7 34534217, 5302990, 3, NoRole
rec-345-org,   unk, m, 27, 19900601, ms, abby, scottjackson, nsw, bundeena, 3095, 118, tantangara street, , , 4992326, 4, NoRole
rec-73-dup-6, eng, m, 37, 19800313, , bailey, kriztopherson, njtw, kymea bai, 3175, 11, igginst creskent, , 2 57979035, 4952767, 0, NoRole
rec-178-org,   ara, , , 19360507, mr, alisha, nudrat, nsw, nana glen, 4220, 1, steinwedel street, , 612 30350545, 7681205, 8, NoRole
rec-617-org,   usa, , 26, 19910224, , timothy, ward, qld, murrumba downs, 5116, 40, grampians street, , 3 02515764, 5975019, 6, NoRole
rec-526-org,   eng, f, 28, 19890117, , jayden, reier, nsw, enfield, 2232, 914, gatton street, rocklea, 612 32474265, 8749801, 9, NoRole
rec-86-org,   usa, , 32, 19851115, mr, katelyn, william, qld, logan central, 4034, 13, stonehaven crescent, , 3 41413388, 6759365, 1, NoRole
rec-456-org,   eng, , 37, 19801120, , madison, thorne, qld, dingo, 0820, 109, blamey crescent, , 03 77406573, 3580465, 3, NoRole
