rec_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-613-org,   unk, f, 30, 19860507, mr, natassia, scirri, nsw, chain valley bay, 3184, 7, vagabond crescent, , 2 52854134, 2588260, 3, NoRole
rec-47-org,   eng, f, 24, 19920408, , jessica, tash, nsw, erskineville, 4807, 64, carrington street, , 2 40747303, 8402849, 3, NoRole
rec-4899-org,   eng, f, 38, 19780125, , tiana, thomson, wa, newlands, 3216, 125, theodore street, , 04 72141691, 8852391, 3, NoRole
rec-8404-dup-0, , m, 32, , , brooklyn, gree n, qld, min min, 5087, 16, port arthur street, , 613 45407309, 7826817, 7, NoRole
rec-6375-org,   chi, f, , , , harrison, ngan, nsw, pymble, 2204, 16, westgarth street, , 2 04718348, 2194948, 1, NoRole
rec-1102-org,   afr, f, 28, 19881010, , lachlan, nze, wa, cardup, 2165, 10, banksia street, , 618 80904368, 4023559, 1, NoRole
rec-5953-org,   iri, f, 8, 20080428, , , beirne, nsw, limbri, 3168, 76, port arthur street, hillbyrne, 02 16759233, 7655935, 3, NoRole
rec-7330-org,   chi, m, 31, 19850626, , zoe, hao, qld, ryan, 2176, 91, arinya street, rondayvoo, 613 60957623, 9611956, 2, NoRole
rec-7444-org,   ira, , 30, 19860210, , harley, mehrabi, , wallsend, 3300, 27, de little circuit, , 04 90994362, 4514303, 6, NoRole
rec-7415-org,   unk, m, 37, 19790823, , robbie, abat, vic, eaglehawk, 2337, 19, gouger street, coolibah, 8 50939387, 9548591, 8, NoRole
rec-6256-org,   usa, , 26, 19900323, , kai, singleton, , tweed heads, 4810, 21, flegg crescent, , 03 02869003, 6620293, 3, NoRole
rec-3736-org,   dan, f, , 19611102, ms, keaton, hannestad, vic, hordern vale, 2285, 5, ogilby crescent, warowie, 08 35051558, 4800893, 6, NoRole
rec-4841-org,   usa, f, , 19920514, dr, harriet, wilkins, vic, bullarook, 4211, 8, ashburner street, bays hospital, 03 74832977, 7272696, 0, NoRole
rec-546-org,   unk, f, 12, 20040603, , seamus, scime, wa, marbelup, 4210, 5, marlee place, , 618 56990543, 3338922, 0, NoRole
rec-4322-org,   usa, f, 27, 19890622, , raquel, robles, vic, pascoe vale south, 5067, 54, mcclaughry place, cannonvale whitsunday shopping centre, 08 64526369, 9667017, 3, NoRole
rec-7106-org,   usa, , 30, 19860315, , james, holden, nsw, dungowan, 6714, 47, conder street, , 02 84204244, 9595150, 5, NoRole
rec-1856-org,   unk, f, 29, 19870509, pfc, stephanie, aarnoudse, nsw, st andrews, 3212, 5, crozier circuit, shoal bay, 02 85077418, 9251128, 0, NoRole
rec-3407-org,   jew, f, 12, 20041125, pfc, jessica, schalit, nsw, warriewood, 3585, 18, marcus clarke street, , 2 74479040, 3618545, 6, NoRole
rec-5796-org,   unk, f, 31, , , beau, aaternir, nsw, pokolbin, 3047, 3, gawler crescent, , 2 05526713, 1704280, 7, NoRole
rec-4155-org,   unk, f, 30, 19860102, ms, joshua, streckfuss, sa, ferryden park, 2282, 8, phillip avenue, markool, , 5671049, 2, NoRole
rec-6515-org,   eng, m, 32, 19840718, , katelyn, beckett, , thornleigh, 3021, 69, mckinley circuit, , 04 15201275, 8828576, 9, NoRole
rec-7865-org,   unk, f, 20, 19960220, , joshua, strahn, vic, hawthorn east, 2745, 539, ainslie avenue, , , 8268884, 5, NoRole
rec-82-dup-0, pol, f, 27, 19891212, , allera, dlugosielski, nt, gunn, 2168, 3, bryant place, rhode island resort, 3 46942596, 1779434, 7, NoRole
rec-6332-org,   eng, f, , 19890318, mr, jacob, oakley, qld, north ward, 3840, 2, strehlow place, tureevale, 3 48258323, 6398933, 0, NoRole
rec-3421-org,   unk, , 31, 19850620, , caitlin, scofield, , tighes hill, 2261, 21, morton street, , 04 27434346, 9532812, 3, NoRole
rec-8441-org,   eng, m, 9, 20071025, , emiily, milton, vic, calulu, 4740, 14, westgarth street, , 08 56282687, 7061373, 9, NoRole
rec-5407-dup-0, ind, m, , 19531130, , zachary, ramchand, nsw, catal na, 3019, 7, miller street, , 2 37962376, 6100612, 3, NoRole
rec-4947-dup-0, usa, f, 37, 19791124, , matison, durham, vic, crowlands, 3195, 13, , , 08 88890089, 3434566, 0, NoRole
rec-9719-org,   usa, f, , 19870901, , phoebe, peterson, act, tuggeranong, 3188, 112, lyttleton crescent, karma park, 02 90465581, 9573380, 1, NoRole
rec-479-org,   chi, f, , 19800520, , sophie, zeng, qld, duaringa, 4719, 5, wybalena grove, , 03 43391119, 7522414, 1, NoRole
rec-9841-org,   ind, f, 9, 20070219, , scott, swagat, vic, macclesfield, 4812, 38, rosenthal street, hopeview, 08 27585044, 1780275, 6, NoRole
rec-5801-org,   unk, f, 9, 20070319, , brody, abat, vic, tawonga south, 2515, 21, elkedra close, peridon vlge, 08 92020008, 4932584, 8, NoRole
rec-1158-org,   unk, f, 21, 19950718, , emiily, strangway, vic, sherbrooke, 4104, 21, grayson street, st andrew's college, 8 68336633, 4195856, 6, NoRole
rec-3730-org,   afg, m, 29, 19870325, mr, emiily, malagori, , noble park, 4746, 684, canaway place, , 07 90324778, 9388373, 0, NoRole
rec-8639-org,   usa, f, 30, 19861102, , olivia, richard, vic, springvale, 3019, 30, adkinson close, medical centre, 8 02566776, 8936792, 9, NoRole
rec-8655-org,   ger, f, 26, 19901117, , hanna, siskin, , warnbro, 2263, 1, casey crescent, , , 1949719, 4, NoRole
rec-1129-org,   eng, m, 33, 19830821, , tara, kendrick, nsw, elermore vale, 5560, 114, bunduluk crescent, , 2 46643980, 4490591, 6, NoRole
rec-8197-dup-0, unk, f, 34, 19820310, , peyton, skopel, , villawood, 2107, 17, blackman crescent, banksia, 07 01587556, 1900713, 9, NoRole
rec-7820-org,   unk, f, 21, 19951114, ms, isabella, scorsone, sa, keyneton, 4650, 34, st clair place, , 7 56481896, 2098858, 5, NoRole
rec-2393-org,   fin, f, , 19860827, , jake, mustonen, nsw, bobs farm, 2250, 19, enid lorimer circuit, , 612 68009465, 5377354, 2, NoRole
rec-7247-org,   usa, m, 31, 19851021, , james, puckett, nsw, cabramurra, 4557, 16, ballard place, demountable bldg, 612 74059898, 4312153, 0, NoRole
rec-3769-org,   chi, f, 24, 19920912, , jasmyn, tsoy, sa, bethany, 2154, 9, clarnette place, kalkaroo statn, 7 17407663, 4160076, 8, NoRole
rec-1559-org,   fre, f, 26, 19900408, , ella, gibernau, qld, ellenbrook, 7015, 28, wark street, , 3 59544153, 2130361, 2, NoRole
rec-1821-org,   rus, f, 33, 19830716, mr, , maligina, nsw, combara, 5021, 55, bambridge street, , 02 54080817, 9790128, 6, NoRole
rec-8863-org,   unk, f, 32, 19840731, , shelby, abat, , tyabb, 2170, 126, florey drive, , 08 25568343, 9999532, 8, NoRole
rec-6399-org,   ind, f, 19, 19970717, , grace, kadak, wa, hoppers crossing, 5139, 15, fincham crescent, , 07 44103267, 1068594, 6, NoRole
rec-7292-org,   usa, , , 19321021, , michael, cannon, vic, koroit, 4870, 98, snowgum road, , 618 29373151, 5564776, 1, NoRole
rec-2705-org,   unk, f, 29, 19870911, , kristen, strapp, sa, olympic dam, 4207, 2, copland drive, , 7 25898248, 8825934, 9, NoRole
rec-1632-org,   usa, f, 31, 19850401, ms, max, owen, sa, eagle on the hill, 4035, 2, archernar close, , 7 12629489, 4202374, 5, NoRole
rec-556-org,   usa, , 34, 19820315, , samuel, daugherty, nsw, cecil hills, 5020, 48, , , 2 25468685, 9584130, 0, NoRole
rec-7471-org,   ser, f, 21, 19950811, , tasman, lakovic, tas, mangana, 2456, 41, lawrence wackett crescent, wurtulla shopping vlge, 07 95067085, 4077569, 4, NoRole
rec-6789-org,   chi, m, 10, 20061230, , sean, liou, nsw, rennie, 6302, 228, boot place, , 02 17325452, 5924651, 8, NoRole
rec-3459-dup-0, gre, , 23, 19930719, , brayden, paschalis, nsw, south albury, 2022, 30, macperson street, , 2 34561109, 6616434, 9, NoRole
rec-7728-dup-0, ind, , 30, 19860324, , thomas, thakarta, nsw, booligal, 3134, 15, monaro crescent, port hedland regi onal hospital, 2 48557378, 4694765, 2, NoRole
rec-717-org,   usa, m, , 19611231, mr, james, key, act, parliament house, 3134, 104, archdall street, , 612 12249015, 2049347, 9, NoRole
rec-9454-org,   ira, f, 33, 19830106, , jack, heidari, qld, green island, 2040, 41, , , 03 45858903, 4395032, 7, NoRole
rec-7874-org,   chi, m, 32, 19840627, , amelie, oyong, nsw, woolooma, 3944, 57, , , 612 59894416, 8842514, 2, NoRole
rec-4789-org,   usa, m, 21, 19950325, , caitlin, jefferson, nsw, yendon, 2280, 30, sparkes close, canberra centre, 02 95547941, 1448682, 1, NoRole
rec-7239-org,   usa, f, 23, 19930726, , kyle, thomas, nsw, widgelli, 2525, 158, castles place, glenlee, 02 51898340, 4096225, 7, NoRole
rec-3348-org,   unk, f, 30, 19861120, , cain, scollard, sa, hammond, 6056, 8, astelia place, , 617 41693426, 4598067, 1, NoRole
rec-3909-dup-0, ind, f, 25, 19910923, , bianca, , , belmont, 2026, 4, clive steele avenue, redcliffe shbowgrounds, 02 34285276, 5881574, 2, NoRole
rec-5844-org,   usa, f, 28, 19881213, , bradley, munoz, vic, tungamah, 4680, 49, grylls crescent, banksia village, 02 77878089, 6637521, 2, NoRole
rec-6701-org,   usa, , 21, 19951010, , vanessa, raymond, , port macquarie, 3555, 2, beetaloo street, rowethorpe, 04 99116477, 7568475, 8, NoRole
rec-4034-org,   wel, f, 38, 19780323, , christopher, connah, qld, lowood, 6109, 21, blackman crescent, , 613 54775221, 8529668, 4, NoRole
rec-6241-org,   sri, f, 25, 19911202, ms, aiden, kaluwitharana, vic, dunkeld, 2330, 1195, , sect 341, 08 52434840, 2093860, 4, NoRole
rec-8250-org,   eng, f, 28, 19880105, , aiden, paterson, nsw, , 6210, 144, hopkins street, , 612 16185758, 5847091, 0, NoRole
